sample,horizon_weeks,phase,industry,weeks,observations,mean,effect_versus_all_weeks,p_value,bh_rank,survives_bh,survives_bonferroni
revised_long_ex_gfc,4,expansion,NoDur,685,680,-0.000511,0.001014,0.5943,26.0,False,False
revised_long_ex_gfc,4,expansion,Durbl,685,680,-0.0089,-0.010284,0.0007,1.0,True,True
revised_long_ex_gfc,4,expansion,Manuf,685,680,0.002632,0.000989,0.4867,20.0,False,False
revised_long_ex_gfc,4,expansion,Enrgy,685,680,0.001222,0.000868,0.8148,40.0,False,False
revised_long_ex_gfc,4,expansion,Chems,685,680,-0.002781,-0.000809,0.6222,27.0,False,False
revised_long_ex_gfc,4,expansion,BusEq,685,680,0.003934,0.000744,0.7223,34.0,False,False
revised_long_ex_gfc,4,expansion,Telcm,685,680,-0.003241,0.000442,0.7917,38.0,False,False
revised_long_ex_gfc,4,expansion,Utils,685,680,-0.000689,0.000256,0.9067,44.0,False,False
revised_long_ex_gfc,4,expansion,Shops,685,680,-0.001564,-0.001533,0.2526,8.0,False,False
revised_long_ex_gfc,4,expansion,Hlth,685,680,0.001286,0.001221,0.4826,19.0,False,False
revised_long_ex_gfc,4,expansion,Money,685,680,-0.00051,-0.001111,0.4901,21.0,False,False
revised_long_ex_gfc,4,expansion,Other,685,680,-0.002198,-0.000149,0.8761,43.0,False,False
revised_long_ex_gfc,4,slowdown,NoDur,674,669,-0.003249,-0.001724,0.386,16.0,False,False
revised_long_ex_gfc,4,slowdown,Durbl,674,669,0.004755,0.00337,0.3111,12.0,False,False
revised_long_ex_gfc,4,slowdown,Manuf,674,669,0.000345,-0.001298,0.3764,15.0,False,False
revised_long_ex_gfc,4,slowdown,Enrgy,674,669,0.000428,7.4e-05,0.9775,47.0,False,False
revised_long_ex_gfc,4,slowdown,Chems,674,669,-0.001988,-1.6e-05,0.9925,48.0,False,False
revised_long_ex_gfc,4,slowdown,BusEq,674,669,0.003431,0.000241,0.9129,46.0,False,False
revised_long_ex_gfc,4,slowdown,Telcm,674,669,-0.003932,-0.000248,0.9115,45.0,False,False
revised_long_ex_gfc,4,slowdown,Utils,674,669,-0.000331,0.000614,0.7958,39.0,False,False
revised_long_ex_gfc,4,slowdown,Shops,674,669,0.000413,0.000445,0.7658,37.0,False,False
revised_long_ex_gfc,4,slowdown,Hlth,674,669,-0.000308,-0.000373,0.8312,41.0,False,False
revised_long_ex_gfc,4,slowdown,Money,674,669,0.001656,0.001055,0.5065,22.0,False,False
revised_long_ex_gfc,4,slowdown,Other,674,669,-0.003293,-0.001245,0.2219,7.0,False,False
revised_long_ex_gfc,4,contraction,NoDur,91,91,0.001217,0.002742,0.6358,30.0,False,False
revised_long_ex_gfc,4,contraction,Durbl,91,91,0.027704,0.026319,0.0293,3.0,False,False
revised_long_ex_gfc,4,contraction,Manuf,91,91,-0.00036,-0.002003,0.6712,31.0,False,False
revised_long_ex_gfc,4,contraction,Enrgy,91,91,-0.011299,-0.011653,0.2764,10.0,False,False
revised_long_ex_gfc,4,contraction,Chems,91,91,0.001871,0.003844,0.4588,18.0,False,False
revised_long_ex_gfc,4,contraction,BusEq,91,91,-0.000417,-0.003607,0.5671,24.0,False,False
revised_long_ex_gfc,4,contraction,Telcm,91,91,-0.013214,-0.00953,0.1409,6.0,False,False
revised_long_ex_gfc,4,contraction,Utils,91,91,0.000154,0.001099,0.8502,42.0,False,False
revised_long_ex_gfc,4,contraction,Shops,91,91,0.012279,0.01231,0.002,2.0,True,False
revised_long_ex_gfc,4,contraction,Hlth,91,91,0.001973,0.001908,0.7413,35.0,False,False
revised_long_ex_gfc,4,contraction,Money,91,91,-0.002532,-0.003133,0.5909,25.0,False,False
revised_long_ex_gfc,4,contraction,Other,91,91,0.001017,0.003065,0.3628,13.0,False,False
revised_long_ex_gfc,13,recovery,NoDur,121,121,-0.000374,0.004854,0.8005,38.0,False,False
revised_long_ex_gfc,13,recovery,Durbl,121,121,0.059521,0.055064,0.1137,6.0,False,False
revised_long_ex_gfc,13,recovery,Manuf,121,121,0.019791,0.014984,0.2553,13.0,False,False
revised_long_ex_gfc,13,recovery,Enrgy,121,121,0.031433,0.029812,0.3261,17.0,False,False
revised_long_ex_gfc,13,recovery,Chems,121,121,-0.004491,0.002183,0.8645,42.0,False,False
revised_long_ex_gfc,13,recovery,BusEq,121,121,0.004818,-0.005593,0.7291,35.0,False,False
revised_long_ex_gfc,13,recovery,Telcm,121,121,0.013281,0.024405,0.162,9.0,False,False
revised_long_ex_gfc,13,recovery,Utils,121,121,-0.015925,-0.012977,0.5194,24.0,False,False
revised_long_ex_gfc,13,recovery,Shops,121,121,-0.018233,-0.018479,0.2342,12.0,False,False
revised_long_ex_gfc,13,recovery,Hlth,121,121,-0.020151,-0.019478,0.2594,15.0,False,False
revised_long_ex_gfc,13,recovery,Money,121,121,0.009876,0.008323,0.6787,31.0,False,False
revised_long_ex_gfc,13,recovery,Other,121,121,0.007278,0.013896,0.1355,7.0,False,False
revised_long_ex_gfc,13,expansion,NoDur,685,671,-0.005208,2e-05,0.9959,48.0,False,False
revised_long_ex_gfc,13,expansion,Durbl,685,671,-0.02168,-0.026137,0.0007,1.0,True,True
revised_long_ex_gfc,13,expansion,Manuf,685,671,0.003628,-0.001179,0.7686,37.0,False,False
revised_long_ex_gfc,13,expansion,Enrgy,685,671,-0.00012,-0.001741,0.8502,41.0,False,False
revised_long_ex_gfc,13,expansion,Chems,685,671,-0.012159,-0.005485,0.2158,11.0,False,False
revised_long_ex_gfc,13,expansion,BusEq,685,671,0.009985,-0.000427,0.9442,45.0,False,False
revised_long_ex_gfc,13,expansion,Telcm,685,671,-0.005859,0.005266,0.2818,16.0,False,False
revised_long_ex_gfc,13,expansion,Utils,685,671,0.000111,0.003059,0.6467,28.0,False,False
revised_long_ex_gfc,13,expansion,Shops,685,671,-0.003019,-0.003265,0.4057,21.0,False,False
revised_long_ex_gfc,13,expansion,Hlth,685,671,0.005902,0.006574,0.1593,8.0,False,False
revised_long_ex_gfc,13,expansion,Money,685,671,0.00196,0.000407,0.919,44.0,False,False
revised_long_ex_gfc,13,expansion,Other,685,671,-0.00703,-0.000411,0.8768,43.0,False,False
revised_long_ex_gfc,13,slowdown,NoDur,674,669,-0.007894,-0.002666,0.6664,29.0,False,False
revised_long_ex_gfc,13,slowdown,Durbl,674,669,0.008799,0.004342,0.6399,27.0,False,False
revised_long_ex_gfc,13,slowdown,Manuf,674,669,0.003432,-0.001375,0.725,34.0,False,False
revised_long_ex_gfc,13,slowdown,Enrgy,674,669,0.005926,0.004305,0.6215,26.0,False,False
revised_long_ex_gfc,13,slowdown,Chems,674,669,-0.004546,0.002128,0.6698,30.0,False,False
revised_long_ex_gfc,13,slowdown,BusEq,674,669,0.012844,0.002432,0.695,33.0,False,False
revised_long_ex_gfc,13,slowdown,Telcm,674,669,-0.01618,-0.005056,0.3649,19.0,False,False
revised_long_ex_gfc,13,slowdown,Utils,674,669,-0.001107,0.001841,0.7488,36.0,False,False
revised_long_ex_gfc,13,slowdown,Shops,674,669,0.001021,0.000775,0.8421,40.0,False,False
revised_long_ex_gfc,13,slowdown,Hlth,674,669,-0.00436,-0.003687,0.403,20.0,False,False
revised_long_ex_gfc,13,slowdown,Money,674,669,0.001651,9.7e-05,0.9877,47.0,False,False
revised_long_ex_gfc,13,slowdown,Other,674,669,-0.009528,-0.002909,0.2553,14.0,False,False
revised_long_ex_gfc,13,contraction,NoDur,91,91,0.007766,0.012994,0.4799,23.0,False,False
revised_long_ex_gfc,13,contraction,Durbl,91,91,0.092044,0.087587,0.0265,3.0,False,False
revised_long_ex_gfc,13,contraction,Manuf,91,91,0.003678,-0.001129,0.9666,46.0,False,False
revised_long_ex_gfc,13,contraction,Enrgy,91,91,-0.05683,-0.058451,0.0912,4.0,False,False
revised_long_ex_gfc,13,contraction,Chems,91,91,0.015228,0.021901,0.211,10.0,False,False
revised_long_ex_gfc,13,contraction,BusEq,91,91,0.003113,-0.007299,0.6903,32.0,False,False
revised_long_ex_gfc,13,contraction,Telcm,91,91,-0.045234,-0.03411,0.0953,5.0,False,False
revised_long_ex_gfc,13,contraction,Utils,91,91,-0.021779,-0.018831,0.3587,18.0,False,False
revised_long_ex_gfc,13,contraction,Shops,91,91,0.043198,0.042952,0.0007,2.0,True,True
revised_long_ex_gfc,13,contraction,Hlth,91,91,0.00386,0.004533,0.8251,39.0,False,False
revised_long_ex_gfc,13,contraction,Money,91,91,-0.013229,-0.014782,0.4221,22.0,False,False
revised_long_ex_gfc,13,contraction,Other,91,91,-0.000676,0.005943,0.6059,25.0,False,False
revised_long_ex_gfc,26,recovery,NoDur,121,121,-0.010125,0.000642,0.9871,46.0,False,False
revised_long_ex_gfc,26,recovery,Durbl,121,121,0.108276,0.099167,0.1321,7.0,False,False
revised_long_ex_gfc,26,recovery,Manuf,121,121,0.039128,0.029348,0.2246,14.0,False,False
revised_long_ex_gfc,26,recovery,Enrgy,121,121,0.101615,0.097698,0.1593,10.0,False,False
revised_long_ex_gfc,26,recovery,Chems,121,121,-0.00756,0.005376,0.8332,39.0,False,False
revised_long_ex_gfc,26,recovery,BusEq,121,121,0.00586,-0.015119,0.6542,31.0,False,False
revised_long_ex_gfc,26,recovery,Telcm,121,121,-0.001606,0.019015,0.6406,30.0,False,False
revised_long_ex_gfc,26,recovery,Utils,121,121,-0.023097,-0.018168,0.6317,29.0,False,False
revised_long_ex_gfc,26,recovery,Shops,121,121,-0.039031,-0.039773,0.1675,11.0,False,False
revised_long_ex_gfc,26,recovery,Hlth,121,121,-0.03459,-0.033771,0.2689,15.0,False,False
revised_long_ex_gfc,26,recovery,Money,121,121,0.015438,0.012218,0.7808,38.0,False,False
revised_long_ex_gfc,26,recovery,Other,121,121,0.010976,0.024548,0.1477,8.0,False,False
revised_long_ex_gfc,26,expansion,NoDur,685,667,-0.010786,-1.9e-05,0.9993,48.0,False,False
revised_long_ex_gfc,26,expansion,Durbl,685,667,-0.032998,-0.042107,0.0088,2.0,False,False
revised_long_ex_gfc,26,expansion,Manuf,685,667,0.001098,-0.008682,0.211,13.0,False,False
revised_long_ex_gfc,26,expansion,Enrgy,685,667,0.010345,0.006428,0.7788,37.0,False,False
revised_long_ex_gfc,26,expansion,Chems,685,667,-0.015864,-0.002929,0.6569,32.0,False,False
revised_long_ex_gfc,26,expansion,BusEq,685,667,0.025225,0.004246,0.7127,34.0,False,False
revised_long_ex_gfc,26,expansion,Telcm,685,667,-0.015295,0.005327,0.5534,24.0,False,False
revised_long_ex_gfc,26,expansion,Utils,685,667,0.004308,0.009238,0.4037,19.0,False,False
revised_long_ex_gfc,26,expansion,Shops,685,667,-0.003139,-0.003881,0.5861,26.0,False,False
revised_long_ex_gfc,26,expansion,Hlth,685,667,0.013829,0.014648,0.0551,5.0,False,False
revised_long_ex_gfc,26,expansion,Money,685,667,0.003996,0.000776,0.9135,44.0,False,False
revised_long_ex_gfc,26,expansion,Other,685,667,-0.016944,-0.003372,0.3955,18.0,False,False
revised_long_ex_gfc,26,slowdown,NoDur,674,660,-0.016522,-0.005755,0.6031,28.0,False,False
revised_long_ex_gfc,26,slowdown,Durbl,674,660,0.001858,-0.007251,0.6739,33.0,False,False
revised_long_ex_gfc,26,slowdown,Manuf,674,660,0.00933,-0.00045,0.9592,45.0,False,False
revised_long_ex_gfc,26,slowdown,Enrgy,674,660,-0.007599,-0.011516,0.4915,23.0,False,False
revised_long_ex_gfc,26,slowdown,Chems,674,660,-0.019432,-0.006497,0.4554,22.0,False,False
revised_long_ex_gfc,26,slowdown,BusEq,674,660,0.023379,0.0024,0.8775,43.0,False,False
revised_long_ex_gfc,26,slowdown,Telcm,674,660,-0.018067,0.002554,0.8339,40.0,False,False
revised_long_ex_gfc,26,slowdown,Utils,674,660,-0.004984,-5.4e-05,0.9959,47.0,False,False
revised_long_ex_gfc,26,slowdown,Shops,674,660,0.001841,0.001099,0.8577,42.0,False,False
revised_long_ex_gfc,26,slowdown,Hlth,674,660,-0.006423,-0.005603,0.4384,21.0,False,False
revised_long_ex_gfc,26,slowdown,Money,674,660,0.001763,-0.001457,0.853,41.0,False,False
revised_long_ex_gfc,26,slowdown,Other,674,660,-0.015643,-0.002071,0.5773,25.0,False,False
revised_long_ex_gfc,26,contraction,NoDur,91,91,0.030257,0.041024,0.2103,12.0,False,False
revised_long_ex_gfc,26,contraction,Durbl,91,91,0.238473,0.229363,0.0197,4.0,False,False
revised_long_ex_gfc,26,contraction,Manuf,91,91,0.037658,0.027878,0.3431,17.0,False,False
revised_long_ex_gfc,26,contraction,Enrgy,91,91,-0.089581,-0.093497,0.1559,9.0,False,False
revised_long_ex_gfc,26,contraction,Chems,91,91,0.048502,0.061438,0.0776,6.0,False,False
revised_long_ex_gfc,26,contraction,BusEq,91,91,-0.007448,-0.028427,0.4295,20.0,False,False
revised_long_ex_gfc,26,contraction,Telcm,91,91,-0.10347,-0.082849,0.0143,3.0,False,False
revised_long_ex_gfc,26,contraction,Utils,91,91,-0.048087,-0.043158,0.2866,16.0,False,False
revised_long_ex_gfc,26,contraction,Shops,91,91,0.074102,0.07336,0.0007,1.0,True,True
revised_long_ex_gfc,26,contraction,Hlth,91,91,-0.02264,-0.02182,0.5936,27.0,False,False
revised_long_ex_gfc,26,contraction,Money,91,91,-0.008142,-0.011362,0.7495,35.0,False,False
revised_long_ex_gfc,26,contraction,Other,91,91,-0.006478,0.007094,0.757,36.0,False,False
revised_long_ex_both,4,recovery,NoDur,95,95,0.003307,0.004462,0.5124,21.0,False,False
revised_long_ex_both,4,recovery,Durbl,95,95,-0.000899,0.00041,0.964,46.0,False,False
revised_long_ex_both,4,recovery,Manuf,95,95,0.003414,0.001589,0.7382,35.0,False,False
revised_long_ex_both,4,recovery,Enrgy,95,95,0.005984,0.004714,0.6415,29.0,False,False
revised_long_ex_both,4,recovery,Chems,95,95,0.001681,0.00356,0.5215,22.0,False,False
revised_long_ex_both,4,recovery,BusEq,95,95,0.000142,-0.002832,0.6076,26.0,False,False
revised_long_ex_both,4,recovery,Telcm,95,95,0.004368,0.007831,0.2265,8.0,False,False
revised_long_ex_both,4,recovery,Utils,95,95,-0.002312,-0.002034,0.7728,36.0,False,False
revised_long_ex_both,4,recovery,Shops,95,95,-0.001049,-0.000791,0.8751,42.0,False,False
revised_long_ex_both,4,recovery,Hlth,95,95,-0.004388,-0.004566,0.3896,18.0,False,False
revised_long_ex_both,4,recovery,Money,95,95,0.002831,0.001808,0.7325,34.0,False,False
revised_long_ex_both,4,recovery,Other,95,95,0.00215,0.004235,0.2569,10.0,False,False
revised_long_ex_both,4,expansion,NoDur,685,680,-0.000511,0.000644,0.6958,31.0,False,False
revised_long_ex_both,4,expansion,Durbl,685,680,-0.0089,-0.00759,0.0042,1.0,False,False
revised_long_ex_both,4,expansion,Manuf,685,680,0.002632,0.000807,0.5582,24.0,False,False
revised_long_ex_both,4,expansion,Enrgy,685,680,0.001222,-4.7e-05,0.9809,47.0,False,False
revised_long_ex_both,4,expansion,Chems,685,680,-0.002781,-0.000903,0.5582,25.0,False,False
revised_long_ex_both,4,expansion,BusEq,685,680,0.003934,0.00096,0.6373,28.0,False,False
revised_long_ex_both,4,expansion,Telcm,685,680,-0.003241,0.000222,0.9174,45.0,False,False
revised_long_ex_both,4,expansion,Utils,685,680,-0.000689,-0.000412,0.8553,38.0,False,False
revised_long_ex_both,4,expansion,Shops,685,680,-0.001564,-0.001306,0.2971,13.0,False,False
revised_long_ex_both,4,expansion,Hlth,685,680,0.001286,0.001108,0.4742,20.0,False,False
revised_long_ex_both,4,expansion,Money,685,680,-0.00051,-0.001533,0.2985,14.0,False,False
revised_long_ex_both,4,expansion,Other,685,680,-0.002198,-0.000113,0.9153,44.0,False,False
revised_long_ex_both,4,slowdown,NoDur,671,666,-0.003353,-0.002198,0.2343,9.0,False,False
revised_long_ex_both,4,slowdown,Durbl,671,666,0.005108,0.006418,0.0275,2.0,False,False
revised_long_ex_both,4,slowdown,Manuf,671,666,0.000521,-0.001304,0.3359,16.0,False,False
revised_long_ex_both,4,slowdown,Enrgy,671,666,0.00084,-0.000429,0.8582,40.0,False,False
revised_long_ex_both,4,slowdown,Chems,671,666,-0.002089,-0.000211,0.9104,43.0,False,False
revised_long_ex_both,4,slowdown,BusEq,671,666,0.003364,0.00039,0.8574,39.0,False,False
revised_long_ex_both,4,slowdown,Telcm,671,666,-0.003918,-0.000456,0.8342,37.0,False,False
revised_long_ex_both,4,slowdown,Utils,671,666,-0.000302,-2.5e-05,0.9908,48.0,False,False
revised_long_ex_both,4,slowdown,Shops,671,666,0.000232,0.00049,0.7043,32.0,False,False
revised_long_ex_both,4,slowdown,Hlth,671,666,-0.000546,-0.000724,0.6676,30.0,False,False
revised_long_ex_both,4,slowdown,Money,671,666,0.001882,0.000859,0.5462,23.0,False,False
revised_long_ex_both,4,slowdown,Other,671,666,-0.003147,-0.001063,0.2837,12.0,False,False
revised_long_ex_both,4,contraction,NoDur,68,68,0.007705,0.00886,0.1835,6.0,False,False
revised_long_ex_both,4,contraction,Durbl,68,68,0.011166,0.012475,0.1849,7.0,False,False
revised_long_ex_both,4,contraction,Manuf,68,68,0.004303,0.002478,0.6083,27.0,False,False
revised_long_ex_both,4,contraction,Enrgy,68,68,-0.000637,-0.001907,0.8716,41.0,False,False
revised_long_ex_both,4,contraction,Chems,68,68,0.004246,0.006124,0.3253,15.0,False,False
revised_long_ex_both,4,contraction,BusEq,68,68,-0.006492,-0.009466,0.1736,5.0,False,False
revised_long_ex_both,4,contraction,Telcm,68,68,-0.012161,-0.008698,0.2788,11.0,False,False
revised_long_ex_both,4,contraction,Utils,68,68,0.006928,0.007206,0.3585,17.0,False,False
revised_long_ex_both,4,contraction,Shops,68,68,0.009103,0.009362,0.048,3.0,False,False
revised_long_ex_both,4,contraction,Hlth,68,68,0.002576,0.002397,0.7107,33.0,False,False
revised_long_ex_both,4,contraction,Money,68,68,0.005409,0.004386,0.4425,19.0,False,False
revised_long_ex_both,4,contraction,Other,68,68,0.003538,0.005623,0.1574,4.0,False,False
revised_long_ex_both,13,recovery,NoDur,95,95,0.010124,0.014,0.4989,24.0,False,False
revised_long_ex_both,13,recovery,Durbl,95,95,-0.000366,0.004183,0.8857,41.0,False,False
revised_long_ex_both,13,recovery,Manuf,95,95,0.014705,0.009751,0.4771,22.0,False,False
revised_long_ex_both,13,recovery,Enrgy,95,95,0.018321,0.015561,0.6203,28.0,False,False
revised_long_ex_both,13,recovery,Chems,95,95,0.006255,0.012357,0.4926,23.0,False,False
revised_long_ex_both,13,recovery,BusEq,95,95,0.006875,-0.002908,0.8236,37.0,False,False
revised_long_ex_both,13,recovery,Telcm,95,95,0.021181,0.031511,0.1009,4.0,False,False
revised_long_ex_both,13,recovery,Utils,95,95,-0.00182,-0.001642,0.9245,43.0,False,False
revised_long_ex_both,13,recovery,Shops,95,95,-0.009803,-0.009692,0.5342,26.0,False,False
revised_long_ex_both,13,recovery,Hlth,95,95,-0.016512,-0.016527,0.2844,12.0,False,False
revised_long_ex_both,13,recovery,Money,95,95,0.002222,-0.000275,0.9845,47.0,False,False
revised_long_ex_both,13,recovery,Other,95,95,0.002709,0.009732,0.3578,15.0,False,False
revised_long_ex_both,13,expansion,NoDur,685,671,-0.005208,-0.001332,0.7946,36.0,False,False
revised_long_ex_both,13,expansion,Durbl,685,671,-0.02168,-0.017131,0.0113,2.0,False,False
revised_long_ex_both,13,expansion,Manuf,685,671,0.003628,-0.001325,0.7481,34.0,False,False
revised_long_ex_both,13,expansion,Enrgy,685,671,-0.00012,-0.00288,0.7092,33.0,False,False
revised_long_ex_both,13,expansion,Chems,685,671,-0.012159,-0.006057,0.1553,7.0,False,False
revised_long_ex_both,13,expansion,BusEq,685,671,0.009985,0.000203,0.9697,46.0,False,False
revised_long_ex_both,13,expansion,Telcm,685,671,-0.005859,0.004471,0.3656,16.0,False,False
revised_long_ex_both,13,expansion,Utils,685,671,0.000111,0.000289,0.9605,45.0,False,False
revised_long_ex_both,13,expansion,Shops,685,671,-0.003019,-0.002908,0.3959,18.0,False,False
revised_long_ex_both,13,expansion,Hlth,685,671,0.005902,0.005887,0.1348,5.0,False,False
revised_long_ex_both,13,expansion,Money,685,671,0.00196,-0.000538,0.8645,39.0,False,False
revised_long_ex_both,13,expansion,Other,685,671,-0.00703,-7e-06,0.9993,48.0,False,False
revised_long_ex_both,13,slowdown,NoDur,671,666,-0.007584,-0.003708,0.5039,25.0,False,False
revised_long_ex_both,13,slowdown,Durbl,671,666,0.008471,0.01302,0.0699,3.0,False,False
revised_long_ex_both,13,slowdown,Manuf,671,666,0.003677,-0.001276,0.698,31.0,False,False
revised_long_ex_both,13,slowdown,Enrgy,671,666,0.005983,0.003223,0.6867,30.0,False,False
revised_long_ex_both,13,slowdown,Chems,671,666,-0.004464,0.001638,0.7742,35.0,False,False
revised_long_ex_both,13,slowdown,BusEq,671,666,0.012594,0.002811,0.6295,29.0,False,False
revised_long_ex_both,13,slowdown,Telcm,671,666,-0.015941,-0.005612,0.3056,14.0,False,False
revised_long_ex_both,13,slowdown,Utils,671,666,-0.000568,-0.00039,0.9457,44.0,False,False
revised_long_ex_both,13,slowdown,Shops,671,666,0.000689,0.0008,0.8638,38.0,False,False
revised_long_ex_both,13,slowdown,Hlth,671,666,-0.00442,-0.004436,0.2943,13.0,False,False
revised_long_ex_both,13,slowdown,Money,671,666,0.002036,-0.000461,0.8948,42.0,False,False
revised_long_ex_both,13,slowdown,Other,671,666,-0.00937,-0.002346,0.3747,17.0,False,False
revised_long_ex_both,13,contraction,NoDur,68,68,0.026016,0.029893,0.1397,6.0,False,False
revised_long_ex_both,13,contraction,Durbl,68,68,0.031123,0.035672,0.1715,8.0,False,False
revised_long_ex_both,13,contraction,Manuf,68,68,0.016902,0.011949,0.4192,19.0,False,False
revised_long_ex_both,13,contraction,Enrgy,68,68,-0.022127,-0.024887,0.4735,21.0,False,False
revised_long_ex_both,13,contraction,Chems,68,68,0.020361,0.026462,0.2047,10.0,False,False
revised_long_ex_both,13,contraction,BusEq,68,68,-0.015688,-0.02547,0.2237,11.0,False,False
revised_long_ex_both,13,contraction,Telcm,68,68,-0.04351,-0.033181,0.1891,9.0,False,False
revised_long_ex_both,13,contraction,Utils,68,68,0.003077,0.003255,0.8652,40.0,False,False
revised_long_ex_both,13,contraction,Shops,68,68,0.034287,0.034398,0.0106,1.0,False,False
revised_long_ex_both,13,contraction,Hlth,68,68,0.008458,0.008443,0.705,32.0,False,False
revised_long_ex_both,13,contraction,Money,68,68,0.012706,0.010209,0.5519,27.0,False,False
revised_long_ex_both,13,contraction,Other,68,68,0.002427,0.00945,0.4538,20.0,False,False
revised_long_ex_both,26,recovery,NoDur,95,95,0.00465,0.013021,0.7382,34.0,False,False
revised_long_ex_both,26,recovery,Durbl,95,95,0.024425,0.034588,0.506,24.0,False,False
revised_long_ex_both,26,recovery,Manuf,95,95,0.026577,0.01768,0.4799,20.0,False,False
revised_long_ex_both,26,recovery,Enrgy,95,95,0.053779,0.049129,0.4093,15.0,False,False
revised_long_ex_both,26,recovery,Chems,95,95,0.014284,0.026055,0.4474,17.0,False,False
revised_long_ex_both,26,recovery,BusEq,95,95,0.011727,-0.008516,0.7657,35.0,False,False
revised_long_ex_both,26,recovery,Telcm,95,95,0.009468,0.028374,0.4975,22.0,False,False
revised_long_ex_both,26,recovery,Utils,95,95,0.004799,0.004583,0.9195,44.0,False,False
revised_long_ex_both,26,recovery,Shops,95,95,-0.026002,-0.026661,0.3126,12.0,False,False
revised_long_ex_both,26,recovery,Hlth,95,95,-0.02301,-0.024762,0.3564,13.0,False,False
revised_long_ex_both,26,recovery,Money,95,95,-0.013365,-0.016896,0.6394,29.0,False,False
revised_long_ex_both,26,recovery,Other,95,95,-0.001294,0.014038,0.4919,21.0,False,False
revised_long_ex_both,26,expansion,NoDur,685,667,-0.010786,-0.002416,0.801,37.0,False,False
revised_long_ex_both,26,expansion,Durbl,685,667,-0.032998,-0.022835,0.0367,2.0,False,False
revised_long_ex_both,26,expansion,Manuf,685,667,0.001098,-0.007799,0.2145,10.0,False,False
revised_long_ex_both,26,expansion,Enrgy,685,667,0.010345,0.005695,0.6782,33.0,False,False
revised_long_ex_both,26,expansion,Chems,685,667,-0.015864,-0.004094,0.5427,25.0,False,False
revised_long_ex_both,26,expansion,BusEq,685,667,0.025225,0.004983,0.5639,27.0,False,False
revised_long_ex_both,26,expansion,Telcm,685,667,-0.015295,0.003611,0.6718,32.0,False,False
revised_long_ex_both,26,expansion,Utils,685,667,0.004308,0.004092,0.6147,28.0,False,False
revised_long_ex_both,26,expansion,Shops,685,667,-0.003139,-0.003798,0.5476,26.0,False,False
revised_long_ex_both,26,expansion,Hlth,685,667,0.013829,0.012076,0.043,3.0,False,False
revised_long_ex_both,26,expansion,Money,685,667,0.003996,0.000465,0.9414,45.0,False,False
revised_long_ex_both,26,expansion,Other,685,667,-0.016944,-0.001611,0.6584,30.0,False,False
revised_long_ex_both,26,slowdown,NoDur,671,657,-0.016079,-0.007708,0.4587,19.0,False,False
revised_long_ex_both,26,slowdown,Durbl,671,657,-0.001123,0.00904,0.415,16.0,False,False
revised_long_ex_both,26,slowdown,Manuf,671,657,0.009754,0.000857,0.8723,40.0,False,False
revised_long_ex_both,26,slowdown,Enrgy,671,657,-0.006224,-0.010874,0.5011,23.0,False,False
revised_long_ex_both,26,slowdown,Chems,671,657,-0.019512,-0.007742,0.3592,14.0,False,False
revised_long_ex_both,26,slowdown,BusEq,671,657,0.022809,0.002567,0.8476,38.0,False,False
revised_long_ex_both,26,slowdown,Telcm,671,657,-0.017545,0.00136,0.897,43.0,False,False
revised_long_ex_both,26,slowdown,Utils,671,657,-0.003767,-0.003983,0.6711,31.0,False,False
revised_long_ex_both,26,slowdown,Shops,671,657,0.001092,0.000433,0.957,47.0,False,False
revised_long_ex_both,26,slowdown,Hlth,671,657,-0.006133,-0.007885,0.2343,11.0,False,False
revised_long_ex_both,26,slowdown,Money,671,657,0.002649,-0.000882,0.8927,42.0,False,False
revised_long_ex_both,26,slowdown,Other,671,657,-0.015636,-0.000303,0.9485,46.0,False,False
revised_long_ex_both,26,contraction,NoDur,68,68,0.071609,0.07998,0.0558,4.0,False,False
revised_long_ex_both,26,contraction,Durbl,68,68,0.078153,0.088316,0.0826,6.0,False,False
revised_long_ex_both,26,contraction,Manuf,68,68,0.05242,0.043523,0.1708,9.0,False,False
revised_long_ex_both,26,contraction,Enrgy,68,68,-0.014781,-0.019431,0.7953,36.0,False,False
revised_long_ex_both,26,contraction,Chems,68,68,0.06678,0.078551,0.0861,7.0,False,False
revised_long_ex_both,26,contraction,BusEq,68,68,-0.041538,-0.06178,0.1404,8.0,False,False
revised_long_ex_both,26,contraction,Telcm,68,68,-0.107109,-0.088203,0.0741,5.0,False,False
revised_long_ex_both,26,contraction,Utils,68,68,-0.007841,-0.008057,0.8567,39.0,False,False
revised_long_ex_both,26,contraction,Shops,68,68,0.070978,0.070319,0.0162,1.0,False,False
revised_long_ex_both,26,contraction,Hlth,68,68,-0.005922,-0.007674,0.8857,41.0,False,False
revised_long_ex_both,26,contraction,Money,68,68,0.031102,0.02757,0.4502,18.0,False,False
revised_long_ex_both,26,contraction,Other,68,68,-0.01621,-0.000877,0.9725,48.0,False,False
real_time_ex_covid,4,recovery,NoDur,10,10,-0.014015,-0.009718,0.5674,25.0,False,False
real_time_ex_covid,4,recovery,Durbl,10,10,-0.007396,-0.006544,0.7303,33.0,False,False
real_time_ex_covid,4,recovery,Manuf,10,10,-0.004026,-0.005387,0.6199,29.0,False,False
real_time_ex_covid,4,recovery,Enrgy,10,10,0.007674,0.009307,0.7172,32.0,False,False
